"CORAZON G. CLEMENA REAL ESTATE LESSOR","54, DANNY FLORO ST., (CGC CMPD)Bagong Ilog","APT REAL ESTATE LESSOR - BUILDING","54, DANNY FLORO ST.","(CGC CMPD)BAGONG ILOG","14.5705732","121.0701573"
"LMCM REALTY, INC.","LOT 16 BLK 4, UNITED ST., KAPITOLYO","APT LESSOR LEASING RESIDENTIAL","LOT 16 BLK 4, UNITED ST.","KAPITOLYO","14.573081","121.060073"
"ROYAL_HOLDINGS INC.","LOT 2, BLOCK 1, PIONEER STREET, KAPITOLYO","APT LOT ONLY","LOT 2, BLOCK 1, PIONEER STREET","KAPITOLYO","14.5717759","121.0496156"
"DIALYSIS CARE PLUS INC.","LOT 7 BLOCK 10, SHAW BLVD., KAPITOLYO","MED MEDICAL CLINIC","LOT 7 BLOCK 10, SHAW BLVD.","KAPITOLYO","14.5758491","121.0602983"
"DENGTI VENTURES INC.","LOT 9 BLOCK 2, PHIL-AM ROAD, KAPITOLYO","APT COMMERCIAL UNIT","LOT 9 BLOCK 2, PHIL-AM ROAD","KAPITOLYO","14.5752396","121.0594595"
"HIDDEN ORACLE CORPORATION","M.S. BLDG. NO. 146, SHAW BLVD. COR. SAN ROQUE ST., KAPITOLYO","APT COMMERCIAL UNIT","M.S. BLDG. NO. 146, SHAW BLVD. COR. SAN ROQUE ST.","KAPITOLYO","14.5718903","121.0643219"
"CAPITOL ACADEMY OF LANGUAGE & ARTS INC.","M2 4K PLAZA BLDG. NO. 677, SHAW BLVD., KAPITOLYO","EDU EDUCATIONAL INSTITUTION","M2 4K PLAZA BLDG. NO. 677, SHAW BLVD.","KAPITOLYO","14.5744241","121.0612712"
"MESCOTECH PHILIPPINES, INC.","MESCO BLDG., RELIANCE COR.BRIXTON ST., KAPITOLYO","APT LESSOR COMMERCIAL SPACE; IN6 HOLDINGS (MAIN OFFICE)","MESCO BLDG., RELIANCE COR.BRIXTON ST.","KAPITOLYO","14.5710984","121.0553994"
"BIBUS PHILIPPINES, INC.","MEZZANINE FLOOR BLDG. 5, RELIANCE COR. BRIXTON ST., Kapitolyo","RET TRADING","MEZZANINE FLOOR BLDG. 5, RELIANCE COR. BRIXTON ST.","KAPITOLYO","14.5736409","121.0537669"
"OSRO REALTY DEVELOPMENT OPC","MEZZANINE FLR. BLDG. 5, RELIANCE CORNER BRIXTON STS., KAPITOLYO","APT LESSOR LEASING RESIDENTIAL","MEZZANINE FLR. BLDG. 5, RELIANCE CORNER BRIXTON STS.","KAPITOLYO","14.5736409","121.0537669"
"ICCI PROPERTIES COMMERCIAL LOT AND BUILDING RENTAL","MEZZANINE LEVEL RESIDENCIA ISABEL CONDOMINIUM, NO 61 EAST CAPITOL DRIVE, KAPITOLYO","APT RENTAL","MEZZANINE LEVEL RESIDENCIA ISABEL CONDOMINIUM, NO 61 EAST CAPITOL DRIVE","KAPITOLYO","14.568478","121.0598651"
"ELEMENTIA TALENT AGENCY","MEZZANINE PRAXEDES PLACE BLDG. NO. 5, EAST CAPITOL DRIVE COR. STA. ROSA ST., KAPITOLYO","SER TALENT","MEZZANINE PRAXEDES PLACE BLDG. NO. 5, EAST CAPITOL DRIVE COR. STA. ROSA ST.","KAPITOLYO","14.572413","121.0607959"
"RIZALINA'S INSURANCE SERVICES","MN SQUARE BLDG., SHAW BLVD., KAPITOLYO","SER SER INSURANCE SERVICES","MN SQUARE BLDG., SHAW BLVD.","KAPITOLYO","14.5737164","121.0620182"
"AMIRACLE LOGISTICS SERVICES","N0 1-C, SAN CLEMENTE ST., COR. SAN ROQUE ST., Kapitolyo","SER LOGISTIC SERVICES","N0 1-C, SAN CLEMENTE ST., COR. SAN ROQUE ST.","KAPITOLYO","14.5710022","121.063444"
"INFINITYFOODS ALLIANCE INC.","N0 12 BRIXTON ST., KAPITOLYO","RES RESTAURANT","N0 12 BRIXTON ST.","KAPITOLYO","14.5719963","121.0564912"
"UP SIGMA ALPHA SORORITY ALUMNAE ASSOCIATION INC.","N0 12 STA TERESITA ST., KAPITOLYO","ADM NON STOCK, NON PROFIT","N0 12 STA TERESITA ST.","KAPITOLYO","14.5709345","121.0601076"
"RENERGY POWER CORP.","N0 146, SHAW BLVD. COR. SAN ROQUE ST., KAPITOLYO","RET RETAILER","N0 146, SHAW BLVD. COR. SAN ROQUE ST.","KAPITOLYO","14.5718903","121.0643219"
"SCENTIMENTALS, INCORPORATED","N0 18 STA MONICA ST., KAPITOLYO","RET TRADING; WSR WHOLESALER","N0 18 STA MONICA ST.","KAPITOLYO","14.5690264","121.0566839"
"RAMEN COOL JAPANESE RESTAURANT","N0 25 EAST CAPITOL DRIVE, KAPITOLYO","FIX BEER; RES RESTAURANT","N0 25 EAST CAPITOL DRIVE","KAPITOLYO","14.5708227","121.0609292"
"ONE CAPITOL CONDOMINIUM CORPORATION","N0 6 SECOND STREET, KAPITOLYO","ADM ADMIN. OFFICE","N0 6 SECOND STREET","KAPITOLYO","14.5751488","121.0587605"
"LU CHI AUTHENTIC DIMSUM HOUSE","N0 8006 PIONEER ST., COR UNITED ST., KAPITOLYO","RET FOOD RETAILER","N0 8006 PIONEER ST., COR UNITED ST.","KAPITOLYO","14.5742551","121.0578615"
"CROMAGEN LAND CORPORATION","N0 8007 PIONEER ST., KAPITOLYO","APT LESSOR COMMERCIAL SPACE; WSR IMPORTER","N0 8007 PIONEER ST.","KAPITOLYO","14.5731461","121.0565195"
"1MCS CONCEPCIONPROPERTY LEASING","N0 9 SAN RAFAEL ST., KAPITOLYO","APT LEASING","N0 9 SAN RAFAEL ST.","KAPITOLYO","14.5733776","121.0615645"
"AN BUSINESS CORNER CORP.","N0. 1, SAN RAFAEL ST, CORNER WEST CAPITOL DRIVE, KAPITOLYO","APT LESSOR COMMERCIAL SPACE","N0. 1, SAN RAFAEL ST, CORNER WEST CAPITOL DRIVE","KAPITOLYO","14.5737558","121.0610666"
"AMD FUN VENTURES OPC","N0. 107-B, WEST CAPITOL DRIVE, KAPITOLYO","FIX CIGARETTE; FIX IMPORTED WINE; RES RESTAURANT; RET RETAILER","N0. 107-B, WEST CAPITOL DRIVE","KAPITOLYO","14.5695685","121.0559292"
"MOTOCICLISTA SCATOLA INC.","N0. 11,  BRIXTON STREET, KAPITOLYO","WSR IMPORTER; SER MAINTENANCE; RET RETAILER","N0. 11,  BRIXTON STREET","KAPITOLYO","14.5715422","121.0567336"
"E88 VENTURES, INC.","N0. 15, BRIXTON ST., KAPITOLYO","WSR DEALER; WSR IMPORTER; BSM OFFICE ONLY; WSR WHOLESALER/DISTRIBUTOR","N0. 15, BRIXTON ST.","KAPITOLYO","14.5712184","121.0561178"
"TOMEL COMMERCIAL UNIT RENTAL","N0. 25, EAST CAPITOL DRIVE, KAPITOLYO","APT LESSOR COMMERCIAL SPACE","N0. 25, EAST CAPITOL DRIVE","KAPITOLYO","14.5708227","121.0609292"
"ALFA CHEF'S CORNER","N0. 28 C, EAST CAPITOL DRIVE, Kapitolyo","RET RETAILER","N0. 28 C, EAST CAPITOL DRIVE","KAPITOLYO","14.5703811","121.0605735"
"DUDS 'N' SUDS LAUNDRY SERVICES","N0. 28,  EAST CAPITOL DRIVE,, KAPITOLYO","SER LAUNDRY; RET RETAILER","N0. 28,  EAST CAPITOL DRIVE,","KAPITOLYO","14.570477","121.0605865"
"WASHWORK LAUNDRY SERVICE","N0. 3, SAN RAFAEL ST.COR.  WEST CAPITOL DRIVE, KAPITOLYO","SER LAUNDRY","N0. 3, SAN RAFAEL ST.COR.  WEST CAPITOL DRIVE","KAPITOLYO","14.5735341","121.0618838"
"DHANA F & B","N0. 3, STA CECILIA ST.,, KAPITOLYO","RET TRADING; WSR WHOLESALER","N0. 3, STA CECILIA ST.,","KAPITOLYO","14.5678387","121.0576069"
"KWANIMATION PRODUCTIONS INC.","N0. 39, EAST CAPITOL DRIVE, Kapitolyo","SER SERVICES","N0. 39, EAST CAPITOL DRIVE","KAPITOLYO","14.5700612","121.0607778"
"NORTHERN TAURUS HOLDINGS, INC.","N0. 52, EAST CAPITOL DRIVE, Kapitolyo","IN6 HOLDING COMPANY (MAIN OFFICE)","N0. 52, EAST CAPITOL DRIVE","KAPITOLYO","14.56905","121.0598705"
"MARTINEZ RICAFORT LAW","N0. 7-B, STA. MARIA ST., Kapitolyo","ADM LAW OFFICE","N0. 7-B, STA. MARIA ST.","KAPITOLYO","14.5701029","121.0596848"
"AFFLATUS FOOD SERVICES","N0. 702 A, SHAW BLVD., KAPITOLYO","RES RESTAURANT","N0. 702 A, SHAW BLVD.","KAPITOLYO","14.5727367","121.063307"
"BIGRIG 73 CARWASH AND DETAILING SERVICES","N0. 73, WEST CAPITOL DRIVE, KAPITOLYO","APT LESSOR COMMERCIAL SPACE; SER SERVICES CARWASH","N0. 73, WEST CAPITOL DRIVE","KAPITOLYO","14.5713347","121.0577285"
"E-VELO PHILIPPINES","N0. 78, EAST CAPITOL DRIVE, Kapitolyo","RET RETAILER; WSR WHOLESALER","N0. 78, EAST CAPITOL DRIVE","KAPITOLYO","14.5678899","121.0589009"
"CIS BAYAD CENTER, INC. - PIONEER CENTRE SUPERMART","N0. 8006 PIONEER CENTRE, PIONEER ST. COR. UNITED & BRIXTON STS., KAPITOLYO","SER PROCESSING; RET RET E-LOADING; SER BILL COLLECTION SERVICES; SER MONEY REMITTANCE","N0. 8006 PIONEER CENTRE, PIONEER ST. COR. UNITED & BRIXTON STS.","KAPITOLYO","14.5736715","121.0580547"
"ELAN BALLET AND PILATES STUDIO","N0. 8006, PIONEER ST., COR. UNITED ST. & BRIXTON ST., KAPITOLYO","SER FITNESS CENTER","N0. 8006, PIONEER ST., COR. UNITED ST. & BRIXTON ST.","KAPITOLYO","14.5742551","121.0578615"
"ELAN FITNESS STUDIO","N0. 8006, PIONEER ST., COR. UNITED ST. & BRIXTON ST., KAPITOLYO","SER FITNESS GYM","N0. 8006, PIONEER ST., COR. UNITED ST. & BRIXTON ST.","KAPITOLYO","14.5742551","121.0578615"
"TAMBAY CYCLING HUB OPC.","N0.93,  EAST CAPITOL DRIVE,, KAPITOLYO","RET BICYCLE PARTS; SER SERVICES","N0.93,  EAST CAPITOL DRIVE,","KAPITOLYO","14.5674647","121.0574515"
"SB3 COMMERCIAL SPACE RENTAL","NO 3 2ND STREET, KAPITOLYO","APT COMMERCIAL UNIT","NO 3 2ND STREET","KAPITOLYO","14.5751989","121.0593434"
"AYTI COMPUTER SALES & SERVICES INC.","NO 302 3RD FLR, MN SQUARE BLDG, NO 678, SHAW BLVD., KAPITOLYO","RET RETAILER; WSR WHOLESALER","NO 302 3RD FLR, MN SQUARE BLDG, NO 678, SHAW BLVD.","KAPITOLYO","14.5736732","121.0620809"
"BALIWAG LECHON MANOK, INC.","NO 9, WEST CAPITOL DRIVE, KAPITOLYO","AMD AMD VIDEOKE MACHINE; FIX BEER; RET LECHON MANOK; RES RESTAURANT","NO 9, WEST CAPITOL DRIVE","KAPITOLYO","14.5734695","121.0616316"
"BRIXTON PASIG PLAZA DEVELOPMENT CORP.","NO. 1, BRIXTON STREET, KAPITOLYO","APT REAL ESTATE - COMMERCIAL","NO. 1, BRIXTON STREET","KAPITOLYO","14.57252","121.0582292"
"KAPITOLYO WATER STATION","NO. 1, ROSEMARIE LANE, KAPITOLYO","RET WATER REFILLING STATION","NO. 1, ROSEMARIE LANE","KAPITOLYO","14.5695182","121.0661707"
"REXICKEN FOOD STALL","NO. 1, ROSEMARIE LANE, KAPITOLYO","RET RETAILER","NO. 1, ROSEMARIE LANE","KAPITOLYO","14.5695182","121.0661707"
"ALZELAINE REALTY CORPORATION","NO. 1, SAN CLEMENTE ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 1, SAN CLEMENTE ST.","KAPITOLYO","14.5710022","121.063444"
"KAPITOLYO FRUIT AND VEGETABLE STALL","NO. 1-A, WEST CAPITOL DRIVE, KAPITOLYO","RET RETAILER","NO. 1-A, WEST CAPITOL DRIVE","KAPITOLYO","14.5718044","121.0582928"
"JACHINMIKOYAN APARTMENT","NO. 1-B, EAST CAPITOL DRIVE, Kapitolyo","APT COMMERCIAL APARTMENT; APT LESSOR - APARTMENT RESIDENTIAL","NO. 1-B, EAST CAPITOL DRIVE","KAPITOLYO","14.5692524","121.060213"
"I REALTY GROUP INC.","NO. 10 SAN ROQUE ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 10 SAN ROQUE ST.","KAPITOLYO","14.571117","121.063917"
"EIMOR PROPERTY LEASING","NO. 10, EAST CAPITOL DRIVE, KAPITOLYO","APT LESSOR COMMERCIAL SPACE","NO. 10, EAST CAPITOL DRIVE","KAPITOLYO","14.5718324","121.060512"
"GRANDIALAND CORP.","NO. 1002, SHAW BOULEVARD, Kapitolyo","APT REAL ESTATE DEVELOPER","NO. 1002, SHAW BOULEVARD","KAPITOLYO","14.572362","121.0637118"
"FACENOOKDIGITAL PHOTOGRAPHY SERVICES","NO. 104-B & C, SHAW BLVD., KAPITOLYO","SER PHOTOGRAPHY","NO. 104-B & C, SHAW BLVD.","KAPITOLYO","14.5741499","121.0618344"
"FARMVILLE AGRICULTURAL SOURCE TEAM INC.","NO. 104E, MARBLE TOWN HOUSE, SHAW BLVD., Kapitolyo","ES3 ESSENTIAL COMMODITIES/VEGETABLE","NO. 104E, MARBLE TOWN HOUSE, SHAW BLVD.","KAPITOLYO","14.5741499","121.0618344"
"TUGEVUS HOLDINGS, INC.","NO. 106, SHAW BLVD., KAPITOLYO","IN6 HOLDINGS (MAIN OFFICE)","NO. 106, SHAW BLVD.","KAPITOLYO","14.5708944","121.0654785"
"MOONBUN","NO. 106, SHAW BOULEVARD, KAPITOLYO","RET RETAILER","NO. 106, SHAW BOULEVARD","KAPITOLYO","14.5708944","121.0654785"
"ARRAKASTA HOLDINGS, INC.","NO. 106, SHAW BOULEVARD, KAPITOLYO","IN6 HOLDINGS (MAIN OFFICE)","NO. 106, SHAW BOULEVARD","KAPITOLYO","14.5708944","121.0654785"
"RAKKI HOLDINGS, INC.","NO. 106, SHAW BOULEVARD, KAPITOLYO","IN6 HOLDINGS (MAIN OFFICE)","NO. 106, SHAW BOULEVARD","KAPITOLYO","14.5708944","121.0654785"
"JADD ZEDRIC PACKAGING & GENERAL MERCHANDISE","NO. 11 PIONEER ST., KAPITOLYO","RET GENERAL MERCHANDISE; WSR WHOLESALER","NO. 11 PIONEER ST.","KAPITOLYO","14.5733618","121.0569996"
"VERTICAL TALENT CORPORATION","NO. 11, BRIXTON STREET, KAPITOLYO","SER SERVICES","NO. 11, BRIXTON STREET","KAPITOLYO","14.5715422","121.0567336"
"ARUGA INSURANCE BROKERS CORPORATION","NO. 11, STA TERESITA ST., KAPITOLYO","SER INSURANCE AGENCY","NO. 11, STA TERESITA ST.","KAPITOLYO","14.571049","121.0603868"
"G-1 GENERAL MERCHANDISE","NO. 11-B, EAST CAPITOL DRIVE, KAPITOLYO","RET RETAILER; WSR WHOLESALER","NO. 11-B, EAST CAPITOL DRIVE","KAPITOLYO","14.5692524","121.060213"
"THE BEACHHOUSE GROUP OPC","NO. 11-C, EAST CAPITOL DRIVE, KAPITOLYO","FIX BEER; RES COFFEE SHOP; FIX IMPORTED WINE; FIX RETAILER - LOCAL WINE","NO. 11-C, EAST CAPITOL DRIVE","KAPITOLYO","14.5718856","121.0608491"
"AGLIPAY GUARD SERVICES, INC.","NO. 115, WEST CAPITOL DRIVE, KAPITOLYO","SCA SECURITY AGENCY","NO. 115, WEST CAPITOL DRIVE","KAPITOLYO","14.5691044","121.0559216"
"AYUDA BUSINESS MANAGEMENT SOLUTIONS INC.","NO. 11B, STA. ISABEL ST., Kapitolyo","SER RECRUITMENT AGENCY","NO. 11B, STA. ISABEL ST.","KAPITOLYO","14.5708889","121.0598797"
"AJI-NO CHINMI CO. INC.","NO. 12 BRIXTON ST., KAPITOLYO","SER SERVICES; WSR WHOLESALER","NO. 12 BRIXTON ST.","KAPITOLYO","14.5719963","121.0564912"
"APPLE GREEN & STRAWBERRY REALTY CORP.","NO. 12 UNITED ST., KAPITOLYO","APT REALTY","NO. 12 UNITED ST.","KAPITOLYO","14.5744925","121.0586745"
"SOPRETTY WELLNESS AND BEAUTY CENTER","NO. 12, 3RD STREET, KAPITOLYO","SER SERVICES","NO. 12, 3RD STREET","KAPITOLYO","14.5740489","121.0597417"
"PLATINUM 8 EAST REALTY, INC.","NO. 12-A UNITED STREET, KAPITOLYO","APT REALTY","NO. 12-A UNITED STREET","KAPITOLYO","14.5746191","121.0579954"
"DEVEX INCORPORATED","NO. 129 BRIXTON STREET COR. FAIRLANE ST., KAPITOLYO","WSE WAREHOUSE","NO. 129 BRIXTON STREET COR. FAIRLANE ST.","KAPITOLYO","14.5698067","121.0541978"
"LEENIX INC.","NO. 13 BRIXTON STREET, KAPITOLYO","SER LOGISTIC SERVICES; SER WAREHOUSE; WSE WAREHOUSE","NO. 13 BRIXTON STREET","KAPITOLYO","14.5714967","121.0565783"
"MKE APARTMENT LEASING","NO. 13, STELLA MARIS ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 13, STELLA MARIS ST.","KAPITOLYO","14.5702084","121.0585109"
"K-AVENUE NAIL STUDIO INC.","NO. 136, WEST CAPITOL DRIVE, KAPITOLYO","SER SALON","NO. 136, WEST CAPITOL DRIVE","KAPITOLYO","14.5676399","121.0568027"
"JJSS III ART WORKS","NO. 14 SAN MANUEL STREET, KAPITOLYO","SER SERVICES","NO. 14 SAN MANUEL STREET","KAPITOLYO","14.569268","121.0623998"
"GENERAL MARINE HARDWARES CORPORATION","NO. 14, BRIXTON ST., KAPITOLYO","WSR TRADING","NO. 14, BRIXTON ST.","KAPITOLYO","14.5714368","121.0560835"
"GREENDALE CORPORATION","NO. 14, BRIXTON ST., KAPITOLYO","WSR TRADING","NO. 14, BRIXTON ST.","KAPITOLYO","14.5714368","121.0560835"
"ELEMENTS RESIDENCES CONDOMINIUM CORPORATION","NO. 14, SAN CLEMENTE ST., KAPITOLYO","ADM ADMIN. OFFICE","NO. 14, SAN CLEMENTE ST.","KAPITOLYO","14.5717625","121.0630355"
"RAMIELLE GENERAL MERCHANDISE","NO. 14, SAN ROQUE ST., KAPITOLYO","FIX CIGARETTE; SAR SARI-SARI STORE; SER SERVICES","NO. 14, SAN ROQUE ST.","KAPITOLYO","14.571258","121.0636303"
"AGUINALDO DENTAL CLINIC","NO. 14, STELLA MARIS STREET, KAPITOLYO","DEN DENTAL CLINIC","NO. 14, STELLA MARIS STREET","KAPITOLYO","14.5705589","121.0583003"
"3FAME INC.","NO. 142 WEST CAPITOL DRIVE, KAPITOLYO","SER ADVERTISING","NO. 142 WEST CAPITOL DRIVE","KAPITOLYO","14.5676156","121.0571262"
"AGUILA BRAND UNLIMITED CORPORATION","NO. 15 UNITED ST., KAPITOLYO","SER FRANCHISING; EX2 EXPORTER; WSR IMPORTER","NO. 15 UNITED ST.","KAPITOLYO","14.5736961","121.059441"
"AMICO INNOVATIONS, INC.","NO. 15, BRIXTON STREET, KAPITOLYO","WSR WHOLESALER","NO. 15, BRIXTON STREET","KAPITOLYO","14.5712184","121.0561178"
"MARICONLI APARTMENT","NO. 15, PHIL-AM STREET, KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 15, PHIL-AM STREET","KAPITOLYO","14.5744279","121.0600523"
"AESTHETIC MEDIA PUBLISHING OPC","NO. 16 G/F LMCM BLDG., UNITED STREET, KAPITOLYO","SER PUBLISHING SERVICES","NO. 16 G/F LMCM BLDG., UNITED STREET","KAPITOLYO","14.5737552","121.0592884"
"LIFT AESTHETIC TRADING OPC","NO. 16 LMCM BLDG., UNITED STREET, KAPITOLYO","RET RETAILER; WSR WHOLESALER","NO. 16 LMCM BLDG., UNITED STREET","KAPITOLYO","14.5737552","121.0592884"
"JUSKIMNIK SPACE RENTAL","NO. 16 STA. MARIA ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 16 STA. MARIA ST.","KAPITOLYO","14.5701156","121.0591828"
"BOKAPS BILLIARD HALL","NO. 16, EAST CAPITOL DRIVE, KAPITOLYO","FIX BEER; AMD BILLIARD TABLE; RES EATERY; FIX FIX TAXES - LOCAL WINE","NO. 16, EAST CAPITOL DRIVE","KAPITOLYO","14.5716831","121.0607805"
"LIFT MEDICAL AND AESTHETIC CLINIC INC.","NO. 16, UNITED ST., KAPITOLYO","SER MEDICAL SERVICES","NO. 16, UNITED ST.","KAPITOLYO","14.5740808","121.0593001"
"MQ ARGUELLES CONSTRUCTION","NO. 16-A, SAN MARTIN STREET, KAPITOLYO","SER CONSTRUCTION SERVICES","NO. 16-A, SAN MARTIN STREET","KAPITOLYO","14.5720333","121.0621143"
"MAXIHOME LAND & DEVELOPMENT INC.","NO. 169, PASIG BLVD., Kapitolyo","SER HOTEL MANAGEMENT; APT REAL ESTATE DEVELOPER","NO. 169, PASIG BLVD.","KAPITOLYO","14.56869","121.066125"
"921 HOLDINGS CORP.","NO. 17, BRIXTON COR. RELIANCE  ST., KAPITOLYO","IN6 HOLDINGS (MAIN OFFICE)","NO. 17, BRIXTON COR. RELIANCE  ST.","KAPITOLYO","14.5709783","121.0557022"
"SILANGAN FOOTBALL TRAINING INC.","NO. 17, BRIXTON ST. COR. RELIANCE ST., KAPITOLYO","SER OFFICE ONLY","NO. 17, BRIXTON ST. COR. RELIANCE ST.","KAPITOLYO","14.5709783","121.0557022"
"0330 GENERAL MERCHANDISE","NO. 17, EAST CAPITOL DRIVE, KAPITOLYO","FIX BEER; RES RESTAURANT","NO. 17, EAST CAPITOL DRIVE","KAPITOLYO","14.5714783","121.0609508"
"CED SPACE RENTAL","NO. 17, EAST CAPITOL DRIVE, KAPITOLYO","APT LESSOR COMMERCIAL SPACE","NO. 17, EAST CAPITOL DRIVE","KAPITOLYO","14.5714783","121.0609508"
"GASTRONOMICS, INC.","NO. 18, EAST CAPITOL DRIVE, KAPITOLYO","FIX BEER; FIX FIX TAXES - LOCAL WINE; FIX IMPORTED WINE; RES RESTAURANT","NO. 18, EAST CAPITOL DRIVE","KAPITOLYO","14.5713175","121.0606075"
"7GRAINS COMPANY INC.","NO. 18, STA. LUCIA ST., KAPITOLYO","RET RETAILER","NO. 18, STA. LUCIA ST.","KAPITOLYO","14.5684991","121.0570505"
"JOSE ALEX C. SARMIENTO REALTY SERVICES","NO. 18, STA. MARIA ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 18, STA. MARIA ST.","KAPITOLYO","14.570167","121.0587771"
"KPDLC COFFEE STORE","NO. 18-C, 3RD STREET, KAPITOLYO","RET FOOD & BEVERAGE","NO. 18-C, 3RD STREET","KAPITOLYO","14.5741242","121.0593402"
"MELBERTO'S AUTO PARTS TRADING","NO. 183 A, ROSEMARY LANE, KAPITOLYO","SER SERVICES; RET TRADING","NO. 183 A, ROSEMARY LANE","KAPITOLYO","14.571823","121.0607418"
"IMPERIAL EXPRESS MANAGEMENT AND DEVELOPMENT CORPORATION","NO. 19 BRIXTON STREET, KAPITOLYO","SER SERVICES","NO. 19 BRIXTON STREET","KAPITOLYO","14.5707898","121.0556019"
"JLC HOLDINGS, INC.","NO. 19, BRIXTON STREET, KAPITOLYO","IN6 HOLDINGS (MAIN OFFICE)","NO. 19, BRIXTON STREET","KAPITOLYO","14.5707898","121.0556019"
"LIVING HOPE CATHOLIC CHARISMATIC COMMUNITY","NO. 19, STA. MONICA STREET, KAPITOLYO","ADM ADMIN. OFFICE","NO. 19, STA. MONICA STREET","KAPITOLYO","14.5693679","121.0573729"
"LH GIVING HOPE FOUNDATION INC.","NO. 19-B, STA. MONICA STREET, Kapitolyo","ADM NON STOCK, NON PROFIT","NO. 19-B, STA. MONICA STREET","KAPITOLYO","14.5685751","121.05644"
"C.J.S. BUILDING","NO. 2 STA. ROSA STREET, KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 2 STA. ROSA STREET","KAPITOLYO","14.5731999","121.0616714"
"VIOLETA GARCIA HOUSE RENTAL","NO. 2 STA. TERESITA ST. CORNER, STA. ROSA ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 2 STA. TERESITA ST. CORNER, STA. ROSA ST.","KAPITOLYO","14.5718318","121.060029"
"RMY LPG CENTER","NO. 2, STA. MARIA ST. COR. EAST CAPITOL DRIVE, Kapitolyo","FIX RETAILER - LIQUIFIED PETROLEUM GAS (LPG); RET RETAILER - LPG (TAX EXEMPT)","NO. 2, STA. MARIA ST. COR. EAST CAPITOL DRIVE","KAPITOLYO","14.570037","121.0604828"
"JUANA WANDER TRAVEL CORP.","NO. 2, STA. ROSA STREET, KAPITOLYO","TA TRAVEL AGENCY","NO. 2, STA. ROSA STREET","KAPITOLYO","14.5731999","121.0616714"
"JUST WATER WATER REFILLING STATION","NO. 2, STA. TERESITA STREET, KAPITOLYO","RET WATER REFILLING STATION","NO. 2, STA. TERESITA STREET","KAPITOLYO","14.5718318","121.060029"
"VIDARE PROVISION CATERING SERVICES OPC","NO. 2-, A STA. ROSA ST., KAPITOLYO","CAT CATERING SERVICES","NO. 2-, A STA. ROSA ST.","KAPITOLYO","14.5721173","121.0604319"
"CHOICE COMMERCIAL SPACE RENTALS","NO. 2-A, STA. ROSA ST., Kapitolyo","APT COMMERCIAL UNIT","NO. 2-A, STA. ROSA ST.","KAPITOLYO","14.5721173","121.0604319"
"IRINE CRUZ APARTMENT","NO. 2-B, EAST CAPITOL DRIVE, KAPITOLYO","APT COMMERCIAL APARTMENT","NO. 2-B, EAST CAPITOL DRIVE","KAPITOLYO","14.5692524","121.060213"
"MCPC GENERAL MERCHANDISE","NO. 2-B, EAST CAPITOL DRIVE, KAPITOLYO","RET RETAILER","NO. 2-B, EAST CAPITOL DRIVE","KAPITOLYO","14.5692524","121.060213"
"I REALTY GROUP INC.","NO. 20 SAN ROQUE ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL","NO. 20 SAN ROQUE ST.","KAPITOLYO","14.5711056","121.063153"
"BJD HOLDINGS CORPORATION","NO. 20 UNITED STREET, KAPITOLYO","APT LESSOR COMMERCIAL SPACE","NO. 20 UNITED STREET","KAPITOLYO","14.5742892","121.0587238"
"CENTER FOR LEARNING AND PROGRESSIVE SCHOOLING CORP.","NO. 204 FIRST CAPITOL PLACE, 1ST ST. COR, PHIL-AM ROAD, KAPITOLYO","SER TUTORIAL & LEARNING CENTER","NO. 204 FIRST CAPITOL PLACE, 1ST ST. COR, PHIL-AM ROAD","KAPITOLYO","14.5737974","121.060428"
"PALAWAN PAWNSHOP AND PALAWAN EXPRESS PERA PADALA","NO. 21 EAST CAPITOL DRIVE COR. SAN RAFAEL ST., KAPITOLYO","SER E-LOADING; FRX FRX - MONEY CHANGER; SER MONEY REMITTANCE; PWN PAWNSHOP (BRANCH)","NO. 21 EAST CAPITOL DRIVE COR. SAN RAFAEL ST.","KAPITOLYO","14.5710873","121.0609318"
"READPLUS PASIG LEARNING CENTER","NO. 21 EAST, CAPITOL DRIVE, KAPITOLYO","SER LEARNING CENTER (SER)","NO. 21 EAST, CAPITOL DRIVE","KAPITOLYO","14.5710873","121.0609318"
"GRAND 21 PLACE CONDOMINIUM CORPORATION","NO. 21 SAN RAFAEL ST., KAPITOLYO","ADM TOTAL AREA; ADM ADMIN. OFFICE","NO. 21 SAN RAFAEL ST.","KAPITOLYO","14.5726057","121.0630039"
"ARKOS TECHNOLOGIES INC.","NO. 21, BRIXTON ST., KAPITOLYO","WSR WHOLESALER","NO. 21, BRIXTON ST.","KAPITOLYO","14.5702958","121.0555117"
